kepid,kepoi_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
7132798,220.01,CANDIDATE,2.422084188,4.8300000e-07,-4.8300000e-07,4.24,0.12,0.11,0.992,0.027,-0.025,0.928,0.071,-0.069
7132798,220.02,CANDIDATE,4.125119350,1.9420000e-05,-1.9420000e-05,1.06,0.05,0.05,0.992,0.027,-0.025,0.928,0.071,-0.069
7134976,874.01,CANDIDATE,4.601811819,6.1680000e-06,-6.1680000e-06,2.19,0.32,0.11,0.779,0.016,-0.016,0.823,0.032,-0.041
7134976,874.02,CANDIDATE,11.187199050,5.3310000e-05,-5.3310000e-05,1.45,0.05,0.07,0.779,0.016,-0.016,0.823,0.032,-0.041
7175184,369.01,CANDIDATE,5.885273640,1.4740000e-05,-1.4740000e-05,1.29,0.24,0.06,1.156,0.020,-0.021,1.157,0.036,-0.054
7175184,369.02,CANDIDATE,10.104631420,3.5720000e-05,-3.5720000e-05,1.28,0.02,0.09,1.156,0.020,-0.021,1.157,0.036,-0.054
7183745,2521.02,CANDIDATE,4.866340940,2.5000000e-05,-2.5000000e-05,1.69,0.06,0.37,0.723,0.025,-0.023,0.736,0.039,-0.037
7183745,2521.01,CANDIDATE,28.475000600,1.9440000e-04,-1.9440000e-04,2.29,0.09,0.36,0.723,0.025,-0.023,0.736,0.039,-0.037
7202957,2687.01,CANDIDATE,1.716828304,9.4080000e-06,-9.4080000e-06,0.78,0.20,0.05,0.945,0.016,-0.016,0.973,0.044,-0.057
7202957,2687.02,CANDIDATE,8.167338510,6.0200000e-05,-6.0200000e-05,1.07,0.18,0.12,0.945,0.016,-0.016,0.973,0.044,-0.057
7207061,2113.02,CANDIDATE,12.330879210,4.9720000e-05,-4.9720000e-05,2.23,0.14,0.11,0.770,0.037,-0.033,0.763,0.045,-0.040
7207061,2113.01,CANDIDATE,15.942484530,5.9850000e-05,-5.9850000e-05,2.50,0.15,0.12,0.770,0.037,-0.033,0.763,0.045,-0.040
7219825,238.01,CANDIDATE,17.232328940,3.5660000e-05,-3.5660000e-05,2.96,0.07,0.09,1.290,0.027,-0.018,1.257,0.059,-0.103
7219825,238.02,CANDIDATE,26.695194400,2.6070000e-04,-2.6070000e-04,1.49,0.09,0.06,1.290,0.027,-0.018,1.257,0.059,-0.103
7219825,238.03,CANDIDATE,362.978280000,1.5990000e-02,-1.5990000e-02,2.08,0.11,0.11,1.290,0.027,-0.018,1.257,0.059,-0.103
7256914,4136.01,CANDIDATE,2.417500210,2.1560000e-05,-2.1560000e-05,1.70,0.31,0.33,1.872,0.056,-0.056,1.192,0.137,-0.066
7256914,4136.02,CANDIDATE,4.033574340,4.4040000e-05,-4.4040000e-05,1.75,0.06,0.29,1.872,0.056,-0.056,1.192,0.137,-0.066
7265298,2051.02,CANDIDATE,11.031783600,2.2800000e-04,-2.2800000e-04,1.61,0.08,0.15,1.184,0.051,-0.048,1.010,0.073,-0.070
7265298,2051.01,CANDIDATE,25.762684600,1.3760000e-04,-1.3760000e-04,2.95,0.14,0.15,1.184,0.051,-0.048,1.010,0.073,-0.070
7269974,456.02,CANDIDATE,4.309381978,6.6570000e-06,-6.6570000e-06,1.84,0.07,0.05,1.059,0.029,-0.026,1.019,0.065,-0.068
7269974,456.01,CANDIDATE,13.699422660,1.4390000e-05,-1.4390000e-05,3.74,0.11,0.10,1.059,0.029,-0.026,1.019,0.065,-0.068
7285757,3271.02,CANDIDATE,7.418345690,6.4740000e-05,-6.4740000e-05,1.13,0.08,0.08,0.739,0.026,-0.024,0.774,0.035,-0.042
7285757,3271.01,CANDIDATE,19.548966600,1.3960000e-04,-1.3960000e-04,1.91,0.41,0.26,0.739,0.026,-0.024,0.774,0.035,-0.042
7287995,877.01,CANDIDATE,5.954899930,5.4820000e-06,-5.4820000e-06,2.33,0.05,0.08,0.633,0.012,-0.011,0.647,0.020,-0.020
7287995,877.02,CANDIDATE,12.039874880,1.8250000e-05,-1.8250000e-05,2.18,0.06,0.07,0.633,0.012,-0.011,0.647,0.020,-0.020
7287995,877.03,CANDIDATE,20.837628950,9.6500000e-05,-9.6500000e-05,1.42,0.35,0.14,0.633,0.012,-0.011,0.647,0.020,-0.020
7289317,2450.02,CANDIDATE,7.193119300,7.9720000e-05,-7.9720000e-05,0.93,0.06,0.06,0.834,0.018,-0.016,0.896,0.030,-0.040
7289317,2450.01,CANDIDATE,16.832031750,8.5320000e-05,-8.5320000e-05,1.54,0.48,0.06,0.834,0.018,-0.016,0.896,0.030,-0.040
7289338,3420.01,CANDIDATE,5.774511170,5.8050000e-05,-5.8050000e-05,1.70,0.15,0.16,1.356,0.091,-0.088,1.076,0.081,-0.079
7289338,3420.02,CANDIDATE,12.501490500,1.5350000e-04,-1.5350000e-04,2.04,0.17,0.19,1.356,0.091,-0.088,1.076,0.081,-0.079
7303287,1353.02,CANDIDATE,34.543945200,1.5520000e-04,-1.5520000e-04,2.41,0.41,0.34,1.004,0.021,-0.020,1.051,0.031,-0.042
7303287,1353.01,CANDIDATE,125.865401910,5.7320000e-05,-5.7320000e-05,11.14,0.23,0.23,1.004,0.021,-0.020,1.051,0.031,-0.042
7303287,1353.03,CANDIDATE,330.071558000,6.2720000e-03,-6.2720000e-03,2.64,1.08,0.19,1.004,0.021,-0.020,1.051,0.031,-0.042
7366258,880.04,CANDIDATE,2.382951591,2.8080000e-06,-2.8080000e-06,1.73,0.35,0.07,0.863,0.025,-0.025,0.930,0.034,-0.037
7366258,880.03,CANDIDATE,5.902245782,7.3730000e-06,-7.3730000e-06,2.25,0.08,0.07,0.863,0.025,-0.025,0.930,0.034,-0.037
7366258,880.01,CANDIDATE,26.444393370,3.6500000e-05,-3.6500000e-05,3.63,0.13,0.11,0.863,0.025,-0.025,0.930,0.034,-0.037
7366258,880.02,CANDIDATE,51.539979720,5.6130000e-05,-5.6130000e-05,5.12,0.16,0.16,0.863,0.025,-0.025,0.930,0.034,-0.037
7373451,881.01,CANDIDATE,21.022506080,4.0910000e-05,-4.0910000e-05,3.06,0.14,0.12,0.747,0.028,-0.028,0.769,0.041,-0.043
7373451,881.02,CANDIDATE,226.890477500,9.0570000e-04,-9.0570000e-04,4.52,0.44,0.44,0.747,0.028,-0.028,0.769,0.041,-0.043
7375348,266.01,CANDIDATE,25.308935660,6.7070000e-05,-6.7070000e-05,1.74,0.20,0.16,1.269,0.026,-0.025,0.901,0.063,-0.053
7375348,266.02,CANDIDATE,47.743950900,3.3490000e-04,-3.3490000e-04,1.71,0.09,0.50,1.269,0.026,-0.025,0.901,0.063,-0.053
7376983,1358.04,CANDIDATE,2.345863002,9.5500000e-06,-9.5500000e-06,1.24,0.08,0.06,0.725,0.016,-0.016,0.736,0.034,-0.031
7376983,1358.03,CANDIDATE,3.648301830,1.6210000e-05,-1.6210000e-05,1.35,0.08,0.06,0.725,0.016,-0.016,0.736,0.034,-0.031
7376983,1358.01,CANDIDATE,5.644914154,8.7780000e-06,-8.7780000e-06,2.70,0.55,0.10,0.725,0.016,-0.016,0.736,0.034,-0.031
7376983,1358.02,CANDIDATE,8.742920050,3.3110000e-05,-3.3110000e-05,1.95,0.10,0.06,0.725,0.016,-0.016,0.736,0.034,-0.031
7419318,313.02,CANDIDATE,8.436398290,1.0860000e-05,-1.0860000e-05,1.61,0.16,0.06,0.852,0.014,-0.014,0.863,0.050,-0.055
7419318,313.01,CANDIDATE,18.735771270,2.2110000e-05,-2.2110000e-05,2.25,0.04,0.22,0.852,0.014,-0.014,0.863,0.050,-0.055
7434875,884.03,CANDIDATE,3.336123113,4.3590000e-06,-4.3590000e-06,1.79,0.08,0.06,0.805,0.020,-0.019,0.789,0.042,-0.032
7434875,884.01,CANDIDATE,9.439459486,4.9910000e-06,-4.9910000e-06,4.31,0.13,0.10,0.805,0.020,-0.019,0.789,0.042,-0.032
7434875,884.02,CANDIDATE,20.477488430,3.1260000e-05,-3.1260000e-05,3.02,0.32,0.13,0.805,0.020,-0.019,0.789,0.042,-0.032
7440748,457.01,CANDIDATE,4.921363900,4.0070000e-06,-4.0070000e-06,2.08,0.07,0.04,0.775,0.012,-0.012,0.821,0.029,-0.040
7440748,457.02,CANDIDATE,7.064252021,7.0660000e-06,-7.0660000e-06,2.29,0.04,0.23,0.775,0.012,-0.012,0.821,0.029,-0.040
7445445,567.01,CANDIDATE,10.687582110,1.4130000e-05,-1.4130000e-05,2.57,0.08,0.24,0.823,0.017,-0.016,0.877,0.030,-0.039
7445445,567.02,CANDIDATE,20.303035060,5.9950000e-05,-5.9950000e-05,2.10,0.25,0.20,0.823,0.017,-0.016,0.877,0.030,-0.039
7445445,567.03,CANDIDATE,29.022352170,8.6270000e-05,-8.6270000e-05,2.47,0.05,0.35,0.823,0.017,-0.016,0.877,0.030,-0.039
7447200,676.02,CANDIDATE,2.453236139,9.9100000e-07,-9.9100000e-07,2.87,0.16,0.08,0.675,0.011,-0.011,0.679,0.025,-0.020
7447200,676.01,CANDIDATE,7.972510087,3.6520000e-06,-3.6520000e-06,4.08,0.07,0.19,0.675,0.011,-0.011,0.679,0.025,-0.020
7449554,2357.01,CANDIDATE,2.420882770,1.3270000e-05,-1.3270000e-05,1.79,0.16,0.14,1.211,0.091,-0.084,0.957,0.071,-0.065
7449554,2357.02,CANDIDATE,15.904240200,1.1230000e-04,-1.1230000e-04,3.00,0.83,0.52,1.211,0.091,-0.084,0.957,0.071,-0.065
7455287,886.01,CANDIDATE,8.010784560,1.0610000e-05,-1.0610000e-05,1.91,0.06,0.06,0.522,0.014,-0.013,0.518,0.012,-0.013
7455287,886.02,CANDIDATE,12.071342050,4.2100000e-05,-4.2100000e-05,1.43,0.07,0.04,0.522,0.014,-0.013,0.518,0.012,-0.013
7455287,886.03,CANDIDATE,20.995878720,7.6620000e-05,-7.6620000e-05,1.45,0.07,0.06,0.522,0.014,-0.013,0.518,0.012,-0.013
7509886,678.02,CANDIDATE,4.138528250,1.7560000e-05,-1.7560000e-05,1.24,0.07,0.04,0.789,0.013,-0.013,0.825,0.035,-0.044
7509886,678.01,CANDIDATE,6.040462200,3.1330000e-05,-3.1330000e-05,1.24,0.03,0.10,0.789,0.013,-0.013,0.825,0.035,-0.044
7512982,1480.02,CANDIDATE,7.004478920,6.2560000e-05,-6.2560000e-05,1.05,0.10,0.07,0.712,0.026,-0.025,0.726,0.037,-0.035
7512982,1480.01,CANDIDATE,20.381748020,5.2390000e-05,-5.2390000e-05,2.78,0.12,0.13,0.712,0.026,-0.025,0.726,0.037,-0.035
7515212,679.02,CANDIDATE,16.258027600,2.8790000e-04,-2.8790000e-04,0.99,0.07,0.06,1.456,0.032,-0.032,1.222,0.050,-0.077
7515212,679.01,CANDIDATE,31.804759910,9.0450000e-05,-9.0450000e-05,3.21,0.16,0.43,1.456,0.032,-0.032,1.222,0.050,-0.077
7517261,3496.02,CANDIDATE,8.543377400,1.9840000e-04,-1.9840000e-04,1.87,0.64,0.17,1.990,0.064,-0.063,1.462,0.073,-0.072
7517261,3496.01,CANDIDATE,23.238558700,4.4830000e-04,-4.4830000e-04,2.57,0.13,0.14,1.990,0.064,-0.063,1.462,0.073,-0.072
7582689,3097.02,CANDIDATE,6.802579470,6.0990000e-05,-6.0990000e-05,1.06,0.10,0.17,1.577,0.034,-0.032,1.266,0.057,-0.072
7582689,3097.03,CANDIDATE,8.703121540,8.4900000e-05,-8.4900000e-05,1.04,0.16,0.16,1.577,0.034,-0.032,1.266,0.057,-0.072
7582689,3097.01,CANDIDATE,11.921603500,1.1780000e-04,-1.1780000e-04,1.27,0.03,0.25,1.577,0.034,-0.032,1.266,0.057,-0.072
7595157,568.02,CANDIDATE,2.358952404,8.7830000e-06,-8.7830000e-06,0.84,0.03,0.05,0.865,0.018,-0.017,0.898,0.042,-0.054
7595157,568.01,CANDIDATE,3.383540239,5.3520000e-06,-5.3520000e-06,1.45,0.24,0.09,0.865,0.018,-0.017,0.898,0.042,-0.054
7603200,314.03,CANDIDATE,10.312822040,3.0110000e-05,-3.0110000e-05,0.63,0.03,0.02,0.535,0.013,-0.014,0.535,0.012,-0.012
7603200,314.01,CANDIDATE,13.781094710,1.0270000e-05,-1.0270000e-05,1.51,0.13,0.06,0.535,0.013,-0.014,0.535,0.012,-0.012
7603200,314.02,CANDIDATE,23.089022410,2.4140000e-05,-2.4140000e-05,1.32,0.04,0.04,0.535,0.013,-0.014,0.535,0.012,-0.012
7604328,2458.02,CANDIDATE,2.936587946,9.2020000e-06,-9.2020000e-06,1.52,0.18,0.23,0.783,0.021,-0.021,0.813,0.039,-0.052
7604328,2458.01,CANDIDATE,4.354073710,2.0440000e-05,-2.0440000e-05,1.41,0.24,0.12,0.783,0.021,-0.021,0.813,0.039,-0.052
7609553,2924.01,CANDIDATE,2.279523364,8.5360000e-06,-8.5360000e-06,0.80,0.05,0.05,0.732,0.014,-0.015,0.771,0.029,-0.037
7609553,2924.02,CANDIDATE,8.856867120,2.7640000e-05,-2.7640000e-05,1.72,0.85,0.34,0.732,0.014,-0.015,0.771,0.029,-0.037
7620413,2103.01,CANDIDATE,2.543063763,9.2120000e-06,-9.2120000e-06,1.42,0.07,0.06,1.167,0.037,-0.035,1.070,0.071,-0.074
7620413,2103.02,CANDIDATE,3.665208440,4.5280000e-05,-4.5280000e-05,0.93,0.06,0.08,1.167,0.037,-0.035,1.070,0.071,-0.074
7626506,150.01,CANDIDATE,8.408878137,6.1280000e-06,-6.1280000e-06,2.45,0.06,0.05,0.872,0.017,-0.016,0.901,0.038,-0.048
7626506,150.02,CANDIDATE,28.574269200,4.0600000e-05,-4.0600000e-05,2.49,0.07,0.05,0.872,0.017,-0.016,0.901,0.038,-0.048
7663405,1519.01,CANDIDATE,5.144364500,2.2370000e-05,-2.2370000e-05,1.47,0.10,0.06,0.857,0.027,-0.025,0.873,0.047,-0.049
7663405,1519.02,CANDIDATE,57.132855000,1.0690000e-03,-1.0690000e-03,1.72,0.12,0.12,0.857,0.027,-0.025,0.873,0.047,-0.049
7673192,2722.03,CANDIDATE,4.028770970,2.4040000e-05,-2.4040000e-05,1.10,0.06,0.04,1.093,0.023,-0.022,1.110,0.036,-0.052
7673192,2722.01,CANDIDATE,6.124797730,3.2390000e-05,-3.2390000e-05,1.37,0.28,0.13,1.093,0.023,-0.022,1.110,0.036,-0.052
7673192,2722.04,CANDIDATE,8.921143180,7.2390000e-05,-7.2390000e-05,1.15,0.07,0.04,1.093,0.023,-0.022,1.110,0.036,-0.052
7673192,2722.02,CANDIDATE,11.242848150,7.6490000e-05,-7.6490000e-05,1.31,0.04,0.08,1.093,0.023,-0.022,1.110,0.036,-0.052
7673192,2722.05,CANDIDATE,16.534002200,2.4260000e-04,-2.4260000e-04,1.06,0.04,0.11,1.093,0.023,-0.022,1.110,0.036,-0.052
7673841,2585.01,CANDIDATE,5.341824660,4.1120000e-05,-4.1120000e-05,0.95,0.05,0.03,1.134,0.025,-0.024,0.999,0.070,-0.067
7673841,2585.03,CANDIDATE,7.878457560,8.4240000e-05,-8.4240000e-05,0.78,0.03,0.08,1.134,0.025,-0.024,0.999,0.070,-0.067
7673841,2585.02,CANDIDATE,10.423173430,8.7750000e-05,-8.7750000e-05,1.07,0.54,0.12,1.134,0.025,-0.024,0.999,0.070,-0.067
7678434,892.02,CANDIDATE,3.969962980,1.3950000e-05,-1.3950000e-05,1.49,0.06,0.25,0.747,0.017,-0.017,0.775,0.035,-0.043
7678434,892.01,CANDIDATE,10.371689280,1.4770000e-05,-1.4770000e-05,2.69,0.37,0.12,0.747,0.017,-0.017,0.775,0.035,-0.043
7747425,1952.03,CANDIDATE,5.195593980,5.2840000e-05,-5.2840000e-05,1.27,0.09,0.05,1.197,0.035,-0.034,1.054,0.071,-0.072
7747425,1952.01,CANDIDATE,8.010392900,2.7950000e-05,-2.7950000e-05,2.02,0.09,0.07,1.197,0.035,-0.034,1.054,0.071,-0.072
7747425,1952.02,CANDIDATE,27.666637500,2.0490000e-04,-2.0490000e-04,2.20,0.65,0.10,1.197,0.035,-0.034,1.054,0.071,-0.072
7747425,1952.04,CANDIDATE,42.472907800,3.6900000e-04,-3.6900000e-04,2.19,0.10,0.10,1.197,0.035,-0.034,1.054,0.071,-0.072
7767162,2869.01,CANDIDATE,3.300408180,2.2100000e-05,-2.2100000e-05,2.07,0.11,0.10,2.074,0.060,-0.060,1.555,0.071,-0.076
7767162,2869.02,CANDIDATE,274.743032000,8.6180000e-03,-8.6180000e-03,3.71,0.20,0.25,2.074,0.060,-0.060,1.555,0.071,-0.076
7778767,2523.02,CANDIDATE,2.610902230,2.1130000e-05,-2.1130000e-05,1.76,0.77,0.25,1.050,0.050,-0.046,1.021,0.061,-0.065
7778767,2523.01,CANDIDATE,13.031358300,1.0420000e-04,-1.0420000e-04,2.82,0.69,0.37,1.050,0.050,-0.046,1.021,0.061,-0.065
7825899,896.02,CANDIDATE,6.308201629,7.0310000e-06,-7.0310000e-06,2.79,0.11,0.08,0.787,0.022,-0.021,0.832,0.035,-0.042
7825899,896.01,CANDIDATE,16.239470960,1.5750000e-05,-1.5750000e-05,3.89,0.14,0.11,0.787,0.022,-0.021,0.832,0.035,-0.042
7825899,896.03,CANDIDATE,28.867210700,3.3800000e-04,-3.3800000e-04,1.42,0.06,0.12,0.787,0.022,-0.021,0.832,0.035,-0.042
7831264,171.01,CANDIDATE,5.968724048,6.0370000e-06,-6.0370000e-06,3.12,0.11,0.08,1.377,0.038,-0.032,1.296,0.055,-0.054
7831264,171.02,CANDIDATE,13.071418890,4.0480000e-05,-4.0480000e-05,2.37,0.29,0.19,1.377,0.038,-0.032,1.296,0.055,-0.054
7841925,1499.02,CANDIDATE,0.840594032,4.4560000e-06,-4.4560000e-06,0.57,0.04,0.04,0.820,0.019,-0.018,0.855,0.039,-0.057
7841925,1499.03,CANDIDATE,6.209202070,4.7900000e-05,-4.7900000e-05,0.82,0.06,0.04,0.820,0.019,-0.018,0.855,0.039,-0.057
7841925,1499.01,CANDIDATE,14.164000710,2.4670000e-05,-2.4670000e-05,2.18,0.07,0.05,0.820,0.019,-0.018,0.855,0.039,-0.057
7869917,1525.01,CANDIDATE,7.714676860,2.9070000e-05,-2.9070000e-05,2.76,0.07,0.37,1.544,0.037,-0.036,1.409,0.073,-0.066
7869917,1525.02,CANDIDATE,11.806173700,1.5180000e-04,-1.5180000e-04,1.70,0.19,0.27,1.544,0.037,-0.036,1.409,0.073,-0.066
7870390,898.02,CANDIDATE,5.169804269,9.0360000e-06,-9.0360000e-06,1.91,0.09,0.10,0.584,0.027,-0.026,0.592,0.017,-0.021
7870390,898.01,CANDIDATE,9.770448600,1.4550000e-05,-1.4550000e-05,2.56,0.13,0.12,0.584,0.027,-0.026,0.592,0.017,-0.021
7870390,898.03,CANDIDATE,20.090170370,6.6300000e-05,-6.6300000e-05,2.58,0.20,0.36,0.584,0.027,-0.026,0.592,0.017,-0.021
7871954,1515.01,CANDIDATE,1.937029968,2.6050000e-06,-2.6050000e-06,0.97,0.04,0.03,0.543,0.019,-0.016,0.556,0.020,-0.018
7871954,1515.02,CANDIDATE,7.061173220,1.2070000e-05,-1.2070000e-05,1.36,0.15,0.16,0.543,0.019,-0.016,0.556,0.020,-0.018
7898352,1486.02,CANDIDATE,30.183702100,1.1540000e-04,-1.1540000e-04,3.28,0.19,0.15,1.063,0.050,-0.046,1.057,0.057,-0.066
7898352,1486.01,CANDIDATE,127.282444200,1.6960000e-04,-1.6960000e-04,10.82,0.51,0.48,1.063,0.050,-0.046,1.057,0.057,-0.066
7906892,4773.01,CANDIDATE,8.849394800,1.2240000e-04,-1.2240000e-04,1.50,0.30,0.18,2.024,0.052,-0.053,1.416,0.071,-0.065
7906892,4773.02,CANDIDATE,11.143808600,2.9300000e-04,-2.9300000e-04,1.37,0.05,0.14,2.024,0.052,-0.053,1.416,0.071,-0.065
7907423,899.02,CANDIDATE,3.306551643,6.4000000e-06,-6.4000000e-06,1.13,0.05,0.04,0.511,0.013,-0.013,0.505,0.012,-0.012
7907423,899.01,CANDIDATE,7.113732570,1.2750000e-05,-1.2750000e-05,1.44,0.05,0.06,0.511,0.013,-0.013,0.505,0.012,-0.012
7907423,899.03,CANDIDATE,15.368457370,4.0670000e-05,-4.0670000e-05,1.38,0.06,0.05,0.511,0.013,-0.013,0.505,0.012,-0.012
7908367,6166.02,CANDIDATE,6.651318900,6.0420000e-04,-6.0420000e-04,2.51,0.14,0.14,0.792,0.015,-0.014,0.815,0.040,-0.052
7908367,6166.01,CANDIDATE,12.206430400,9.9360000e-04,-9.9360000e-04,2.83,0.17,0.13,0.792,0.015,-0.014,0.815,0.040,-0.052
7939330,1581.01,CANDIDATE,29.542256600,2.9580000e-04,-2.9580000e-04,8.22,0.87,0.97,2.098,0.182,-0.168,1.033,0.102,-0.104
7939330,1581.02,CANDIDATE,144.551628000,2.4960000e-03,-2.4960000e-03,7.98,0.69,1.38,2.098,0.182,-0.168,1.033,0.102,-0.104
7977197,459.02,CANDIDATE,6.919869880,2.7660000e-05,-2.7660000e-05,1.66,0.17,0.19,1.135,0.030,-0.029,1.077,0.068,-0.078
7977197,459.01,CANDIDATE,19.446391390,2.5590000e-05,-2.5590000e-05,3.85,0.23,0.40,1.135,0.030,-0.029,1.077,0.068,-0.078
8008067,316.03,CANDIDATE,7.305706326,8.1910000e-06,-8.1910000e-06,1.93,0.04,0.23,1.046,0.020,-0.019,1.087,0.039,-0.056
8008067,316.01,CANDIDATE,15.771110670,1.6410000e-05,-1.6410000e-05,2.40,0.06,0.05,1.046,0.020,-0.019,1.087,0.039,-0.056
8008067,316.02,CANDIDATE,157.065997600,6.4680000e-04,-6.4680000e-04,2.41,0.08,0.06,1.046,0.020,-0.019,1.087,0.039,-0.056
8008206,569.02,CANDIDATE,1.632916419,3.2980000e-06,-3.2980000e-06,1.02,0.04,0.04,0.727,0.014,-0.013,0.755,0.032,-0.041
8008206,569.01,CANDIDATE,20.729042340,6.3010000e-05,-6.3010000e-05,1.76,0.41,0.09,0.727,0.014,-0.013,0.755,0.032,-0.041
8013439,2352.02,CANDIDATE,5.629043960,2.1650000e-05,-2.1650000e-05,0.94,0.03,0.03,1.477,0.029,-0.028,1.138,0.066,-0.082
8013439,2352.03,CANDIDATE,8.256285700,3.6970000e-05,-3.6970000e-05,1.01,0.19,0.10,1.477,0.029,-0.028,1.138,0.066,-0.082
8013439,2352.01,CANDIDATE,13.391551540,5.9390000e-05,-5.9390000e-05,1.07,0.02,0.06,1.477,0.029,-0.028,1.138,0.066,-0.082
8017703,518.01,CANDIDATE,13.981778620,1.4780000e-05,-1.4780000e-05,2.24,0.25,0.06,0.699,0.013,-0.012,0.683,0.031,-0.020
8017703,518.02,CANDIDATE,44.000397500,1.5050000e-04,-1.5050000e-04,1.67,0.06,0.04,0.699,0.013,-0.012,0.683,0.031,-0.020
8017703,518.03,CANDIDATE,247.354914000,1.3910000e-03,-1.3910000e-03,2.45,0.11,0.07,0.699,0.013,-0.012,0.683,0.031,-0.020
8022244,519.01,CANDIDATE,11.903520880,2.8980000e-05,-2.8980000e-05,2.99,0.13,0.15,1.171,0.048,-0.045,1.068,0.074,-0.079
8022244,519.02,CANDIDATE,34.035060500,1.4100000e-04,-1.4100000e-04,3.23,0.14,0.18,1.171,0.048,-0.045,1.068,0.074,-0.079
8022489,2674.03,CANDIDATE,2.535732840,1.1090000e-05,-1.1090000e-05,1.38,0.06,0.06,1.694,0.041,-0.040,1.156,0.120,-0.073
8022489,2674.02,CANDIDATE,11.172672300,1.1140000e-04,-1.1140000e-04,1.51,0.04,0.11,1.694,0.041,-0.040,1.156,0.120,-0.073
